date,Gas_01,Gas_02,Gas_03,Electricity,Maximum_Humidity,Solar_Radiation,Day_Degree_Hot,Day_Degree_Cold,Average_Humidity,Max_OutdoorTemp,Average_OutdoorTemp,Min_OutdoorTemp,Year,Month,Week,Day,Hour,id
2021-09-01 00:00:00,0.0,38.377327,0.0,42.75,74.612503,11.8,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,0,26084
2021-09-01 01:00:00,0.0,31.673353,0.0,32.0,70.357498,11.8,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,1,26085
2021-09-01 02:00:00,0.0,40.394386,0.0,38.0,74.385002,11.8,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,2,26086
2021-09-01 03:00:00,0.0,38.405697,0.0,34.75,71.247498,11.9,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,3,26087
2021-09-01 04:00:00,0.0,38.377327,0.0,26.75,63.950001,11.9,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,4,26088
2021-09-01 05:00:00,0.0,45.564213,0.0,29.25,63.305,12.0,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,5,26089
2021-09-01 06:00:00,0.0,42.723499,0.0,29.25,61.075001,11.8,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,6,26090
2021-09-01 07:00:00,0.0,42.439495,0.0,41.5,61.5625,12.0,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,7,26091
2021-09-01 08:00:00,0.0,50.507088,0.0,34.5,61.395,11.9,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,8,26092
2021-09-01 09:00:00,0.0,50.137653,0.0,52.5,53.400002,17.0,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,9,26093
2021-09-01 10:00:00,0.0,52.268188,0.0,53.5,57.735001,56.599998,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,10,26094
2021-09-01 11:00:00,0.0,38.008213,0.0,51.0,61.66,163.5,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,11,26095
2021-09-01 00:00:00,0.0,26.929379,0.0,55.25,54.342499,374.100006,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,12,26096
2021-09-01 13:00:00,0.0,30.821331,0.0,57.5,55.904999,602.599976,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,13,26097
2021-09-01 14:00:00,0.0,2.585072,0.0,63.0,58.779999,809.299988,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,14,26098
2021-09-01 15:00:00,0.0,0.0,0.0,66.5,53.9925,960.0,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,15,26099
2021-09-01 16:00:00,0.0,0.0,0.0,63.75,50.322498,1033.599976,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,16,26100
2021-09-01 17:00:00,0.0,0.0,0.0,65.25,53.577499,1015.700012,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,17,26101
2021-09-01 18:00:00,0.0,0.0,0.0,63.0,51.6175,909.299988,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,18,26102
2021-09-01 19:00:00,0.0,0.0,0.0,63.25,56.705002,725.700012,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,19,26103
2021-09-01 20:00:00,0.0,0.0,0.0,59.75,58.772499,489.799988,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,20,26104
2021-09-01 21:00:00,0.0,0.0,0.0,56.0,59.685001,205.600006,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,21,26105
2021-09-01 22:00:00,0.0,35.536617,0.0,55.0,63.302502,23.9,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,22,26106
2021-09-01 23:00:00,0.0,29.145336,0.0,51.25,61.365002,11.9,0.0,7.32,62.939999,38.060001,26.74,22.18,2019,9,35,1,23,26107
2021-09-02 00:00:00,0.0,42.411125,0.0,41.25,58.169998,11.9,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,0,26108
2021-09-02 01:00:00,0.0,39.85442,0.0,27.0,56.150002,11.7,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,1,26109
2021-09-02 02:00:00,0.0,38.348961,0.0,33.0,54.7575,11.8,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,2,26110
2021-09-02 03:00:00,0.0,36.729702,0.0,41.25,54.4375,11.7,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,3,26111
2021-09-02 04:00:00,0.0,44.342758,0.0,24.25,53.237499,11.6,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,4,26112
2021-09-02 05:00:00,0.0,39.826054,0.0,29.5,56.252499,11.8,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,5,26113
2021-09-02 06:00:00,0.0,43.320202,0.0,35.0,55.987499,11.6,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,6,26114
2021-09-02 07:00:00,0.0,40.905663,0.0,48.0,55.549999,11.6,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,7,26115
2021-09-02 08:00:00,0.0,51.98418,0.0,63.0,54.560001,11.7,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,8,26116
2021-09-02 09:00:00,0.0,50.791096,0.0,62.75,52.1675,12.8,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,9,26117
2021-09-02 10:00:00,0.0,51.615067,0.0,84.5,66.397499,49.099998,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,10,26118
2021-09-02 11:00:00,0.0,28.321365,0.0,31.0,74.522499,164.800003,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,11,26119
2021-09-02 00:00:00,0.0,33.349346,0.0,94.5,70.754997,382.600006,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,12,26120
2021-09-02 13:00:00,0.0,32.951862,0.0,99.25,67.410004,612.5,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,13,26121
2021-09-02 14:00:00,0.0,10.396709,0.0,99.25,65.559998,823.0,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,14,26122
2021-09-02 15:00:00,0.0,0.0,0.0,97.75,63.5825,996.599976,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,15,26123
2021-09-02 16:00:00,0.0,0.0,0.0,86.25,61.630001,1052.099976,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,16,26124
2021-09-02 17:00:00,0.0,0.0,0.0,89.25,60.5275,1007.299988,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,17,26125
2021-09-02 18:00:00,0.0,0.0,0.0,82.75,58.044998,876.0,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,18,26126
2021-09-02 19:00:00,0.0,0.0,0.0,70.25,58.145,671.599976,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,19,26127
2021-09-02 20:00:00,0.0,0.0,0.0,63.25,57.82,423.299988,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,20,26128
2021-09-02 21:00:00,0.0,19.288275,0.0,59.25,58.052502,157.199997,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,21,26129
2021-09-02 22:00:00,0.0,34.286793,0.0,49.5,59.525002,15.0,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,22,26130
2021-09-02 23:00:00,0.0,24.770475,0.0,40.25,63.255001,11.9,0.0,8.13,60.77,39.540001,27.01,22.450001,2019,9,36,2,23,26131
2021-09-03 00:00:00,0.0,53.972549,0.0,37.25,64.334999,11.8,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,0,26132
2021-09-03 01:00:00,0.0,40.195484,0.0,30.0,63.985001,11.9,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,1,26133
2021-09-03 02:00:00,0.0,34.599171,0.0,42.75,64.949997,11.7,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,2,26134
2021-09-03 03:00:00,0.0,36.58786,0.0,33.25,66.457497,11.9,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,3,26135
2021-09-03 04:00:00,0.0,44.428185,0.0,28.5,67.022499,11.9,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,4,26136
2021-09-03 05:00:00,0.0,45.052937,0.0,28.75,68.872498,11.9,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,5,26137
2021-09-03 06:00:00,0.0,39.229668,0.0,35.0,68.574997,11.7,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,6,26138
2021-09-03 07:00:00,0.0,47.524212,0.0,52.25,70.330002,11.8,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,7,26139
2021-09-03 08:00:00,0.0,53.120529,0.0,74.0,70.315002,12.0,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,8,26140
2021-09-03 09:00:00,0.0,51.359108,0.0,74.25,65.267502,16.0,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,9,26141
2021-09-03 10:00:00,0.0,54.82489,0.0,81.25,56.595001,53.799999,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,10,26142
2021-09-03 11:00:00,0.0,33.747147,0.0,38.5,49.459999,162.399994,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,11,26143
2021-09-03 00:00:00,0.0,36.956974,0.0,90.0,47.737499,376.799988,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,12,26144
2021-09-03 13:00:00,0.0,32.071156,0.0,91.5,46.947498,624.200012,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,13,26145
2021-09-03 14:00:00,0.0,5.766528,0.0,90.75,48.717499,861.900024,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,14,26146
2021-09-03 15:00:00,0.0,0.0,0.0,79.25,51.514999,996.599976,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,15,26147
2021-09-03 16:00:00,0.0,0.0,0.0,73.25,54.1675,1048.199951,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,16,26148
2021-09-03 17:00:00,0.0,0.0,0.0,75.75,56.375,1002.400024,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,17,26149
2021-09-03 18:00:00,0.0,0.0,0.0,75.75,59.459999,867.799988,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,18,26150
2021-09-03 19:00:00,0.0,0.0,0.0,70.5,62.91,660.700012,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,19,26151
2021-09-03 20:00:00,0.0,0.0,0.0,67.75,67.512497,357.299988,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,20,26152
2021-09-03 21:00:00,0.0,38.661335,0.0,61.75,72.067497,136.199997,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,21,26153
2021-09-03 22:00:00,0.0,24.997746,0.0,57.0,71.459999,15.0,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,22,26154
2021-09-03 23:00:00,0.0,32.38353,0.0,54.25,71.052498,11.9,0.0,8.82,59.900002,40.75,27.25,22.790001,2019,9,36,3,23,26155
2021-09-04 00:00:00,0.0,27.753349,0.0,43.75,71.927498,11.9,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,0,26156
2021-09-04 01:00:00,0.0,33.093708,0.0,33.5,73.294998,11.8,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,1,26157
2021-09-04 02:00:00,0.0,38.348961,0.0,46.0,75.337502,11.8,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,2,26158
2021-09-04 03:00:00,0.0,44.484921,0.0,42.5,73.942497,11.8,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,3,26159
2021-09-04 04:00:00,0.0,39.229668,0.0,30.0,72.287498,11.9,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,4,26160
2021-09-04 05:00:00,0.0,44.683823,0.0,36.75,74.792503,11.7,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,5,26161
2021-09-04 06:00:00,0.0,54.228188,0.0,50.25,70.802498,11.8,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,6,26162
2021-09-04 07:00:00,0.0,66.954651,0.0,64.75,69.754997,11.8,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,7,26163
2021-09-04 08:00:00,0.0,83.089516,0.0,65.75,70.212502,11.9,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,8,26164
2021-09-04 09:00:00,0.0,82.180443,0.0,65.75,66.464996,13.9,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,9,26165
2021-09-04 10:00:00,0.0,68.715752,0.0,73.5,63.217499,48.799999,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,10,26166
2021-09-04 11:00:00,0.0,39.598782,0.0,49.75,62.717499,126.199997,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,11,26167
2021-09-04 00:00:00,0.0,29.94062,0.0,89.0,64.462502,332.100006,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,12,26168
2021-09-04 13:00:00,0.0,17.015577,0.0,99.25,65.150002,616.700012,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,13,26169
2021-09-04 14:00:00,0.0,30.537323,0.0,99.25,62.029999,604.299988,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,14,26170
2021-09-04 15:00:00,0.0,21.645758,0.0,87.75,63.0825,449.100006,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,15,26171
2021-09-04 16:00:00,0.0,19.600651,0.0,80.75,65.142502,909.700012,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,16,26172
2021-09-04 17:00:00,0.0,26.276257,0.0,74.75,67.497498,419.0,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,17,26173
2021-09-04 18:00:00,0.0,31.928991,0.0,66.25,70.112503,479.200012,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,18,26174
2021-09-04 19:00:00,0.0,31.531507,0.0,57.5,66.389999,197.100006,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,19,26175
2021-09-04 20:00:00,0.0,42.979141,0.0,54.5,67.599998,101.199997,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,20,26176
2021-09-04 21:00:00,0.0,43.547474,0.0,57.25,69.712502,42.400002,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,21,26177
2021-09-04 22:00:00,0.0,39.85442,0.0,52.25,75.667503,19.299999,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,22,26178
2021-09-04 23:00:00,0.0,39.513676,0.0,48.5,71.709999,11.9,0.0,8.15,62.040001,39.240002,27.42,23.059999,2019,9,36,4,23,26179
2021-09-05 00:00:00,0.0,51.870705,0.0,48.5,75.222504,11.9,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,0,26180
2021-09-05 01:00:00,0.0,43.007828,0.0,34.75,75.527496,12.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,1,26181
2021-09-05 02:00:00,0.0,48.802723,0.0,42.5,79.002502,11.9,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,2,26182
2021-09-05 03:00:00,0.0,39.201302,0.0,42.75,77.902496,12.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,3,26183
2021-09-05 04:00:00,0.0,47.865276,0.0,37.0,76.592499,12.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,4,26184
2021-09-05 05:00:00,0.0,50.166023,0.0,32.25,77.447502,11.7,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,5,26185
2021-09-05 06:00:00,0.0,40.962402,0.0,45.75,75.400002,11.8,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,6,26186
2021-09-05 07:00:00,0.0,48.23439,0.0,57.0,76.214996,12.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,7,26187
2021-09-05 08:00:00,0.0,53.688541,0.0,82.25,75.252502,12.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,8,26188
2021-09-05 09:00:00,0.0,53.631805,0.0,78.75,72.222504,22.1,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,9,26189
2021-09-05 10:00:00,0.0,54.569252,0.0,84.5,71.6175,90.400002,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,10,26190
2021-09-05 11:00:00,0.0,43.774742,0.0,38.5,72.032501,145.100006,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,11,26191
2021-09-05 00:00:00,0.0,46.785667,0.0,99.25,71.612503,423.5,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,12,26192
2021-09-05 13:00:00,0.0,36.388958,0.0,99.25,68.675003,649.400024,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,13,26193
2021-09-05 14:00:00,0.0,27.980619,0.0,99.25,67.945,685.700012,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,14,26194
2021-09-05 15:00:00,0.0,4.346173,0.0,96.0,65.059998,938.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,15,26195
2021-09-05 16:00:00,0.0,0.0,0.0,88.75,63.817501,1060.099976,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,16,26196
2021-09-05 17:00:00,0.0,0.0,0.0,84.5,67.709999,838.099976,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,17,26197
2021-09-05 18:00:00,0.0,27.724981,0.0,72.25,65.57,431.200012,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,18,26198
2021-09-05 19:00:00,0.0,19.259586,0.0,62.75,71.014999,245.899994,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,19,26199
2021-09-05 20:00:00,0.0,32.667538,0.0,60.75,70.457497,134.300003,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,20,26200
2021-09-05 21:00:00,0.0,31.701721,0.0,57.0,73.230003,83.599998,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,21,26201
2021-09-05 22:00:00,0.0,37.43988,0.0,50.75,76.614998,13.0,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,22,26202
2021-09-05 23:00:00,0.0,40.678394,0.0,53.25,77.452499,11.8,0.0,4.16,68.889999,30.27,26.67,24.040001,2019,9,36,5,23,26203
2021-09-06 00:00:00,0.0,38.97403,0.0,48.0,73.82,11.9,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,0,26204
2021-09-06 01:00:00,0.0,48.7173,0.0,39.75,71.449997,11.7,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,1,26205
2021-09-06 02:00:00,0.0,37.780945,0.0,42.25,72.379997,11.7,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,2,26206
2021-09-06 03:00:00,0.0,47.950382,0.0,44.0,72.947502,11.9,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,3,26207
2021-09-06 04:00:00,0.0,41.21804,0.0,33.75,76.184998,11.7,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,4,26208
2021-09-06 05:00:00,0.0,45.280205,0.0,37.75,73.815002,11.8,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,5,26209
2021-09-06 06:00:00,0.0,48.461662,0.0,54.0,72.525002,11.9,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,6,26210
2021-09-06 07:00:00,0.0,42.979141,0.0,62.25,71.125,11.7,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,7,26211
2021-09-06 08:00:00,0.0,53.688541,0.0,75.75,71.535004,11.9,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,8,26212
2021-09-06 09:00:00,0.0,54.256878,0.0,83.0,68.120003,14.9,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,9,26213
2021-09-06 10:00:00,0.0,51.046734,0.0,87.25,66.752502,60.799999,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,10,26214
2021-09-06 11:00:00,0.0,40.451122,0.0,44.0,62.522499,175.199997,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,11,26215
2021-09-06 00:00:00,0.0,51.046734,0.0,95.0,60.557499,374.700012,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,12,26216
2021-09-06 13:00:00,0.0,33.775517,0.0,99.25,60.259998,601.400024,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,13,26217
2021-09-06 14:00:00,0.0,8.124331,0.0,97.25,63.342499,806.799988,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,14,26218
2021-09-06 15:00:00,0.0,0.0,0.0,83.0,62.482498,963.900024,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,15,26219
2021-09-06 16:00:00,0.0,0.0,0.0,69.25,63.5825,1041.699951,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,16,26220
2021-09-06 17:00:00,0.0,0.0,0.0,73.0,65.967499,1023.5,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,17,26221
2021-09-06 18:00:00,0.0,0.0,0.0,73.75,65.877502,910.299988,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,18,26222
2021-09-06 19:00:00,0.0,0.0,0.0,69.75,65.792503,716.0,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,19,26223
2021-09-06 20:00:00,0.0,2.897449,0.0,65.0,66.285004,458.299988,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,20,26224
2021-09-06 21:00:00,0.0,40.366016,0.0,61.0,66.125,180.0,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,21,26225
2021-09-06 22:00:00,0.0,24.486469,0.0,56.5,70.297501,20.0,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,22,26226
2021-09-06 23:00:00,0.0,30.281366,0.0,55.75,73.544998,12.0,0.0,5.13,72.889999,32.049999,26.870001,24.209999,2019,9,36,6,23,26227
